time[s],Angle - sensor1.phi [rad],Angle - sensor2.phi [rad]
0.167,0,0
0.168,0,0
0.169,0,0
0.17,0,0
0.171,0,0
0.172,0,0
0.173,0,0
0.174,0,0
0.175,0,0
0.176,0,0
0.177,0,0
0.178,0,0
0.179,0,0
0.18,0,0
0.181,0,0
0.182,0,0
0.183,0,0
0.184,0,0
0.185,0,0
0.186,0,0
0.187,0,0
0.188,0,0
0.189,0,0
0.19,0,0
0.191,0,0
0.192,0,0
0.193,0,0
0.194,0,0
0.195,0,0
0.196,0,0
0.197,0,0
0.198,0,0
0.199,0,0
0.2,0,0
0.201,0,0
0.202,0,0
0.203,0,0
0.204,0,0
0.205,0,0
0.206,0,0
0.207,0,0
0.208,0,0
0.209,0,0
0.21,0,0
0.211,0,0
0.212,0,0
0.213,0,0
0.214,0,0
0.215,0,0
0.216,0,0
0.217,0,0
0.218,0,0
0.219,0,0
0.22,0,0
0.221,0,0
0.222,0,0
0.223,0,0
0.224,0,0
0.225,0,0
0.226,0,0
0.227,0,0
0.228,0,0
0.229,0,0
0.23,0,0
0.231,0,0
0.232,0,0
0.233,0,0
0.234,0,0
0.235,0,0
0.236,0,0
0.237,0,0
0.238,0,0
0.239,0,0
0.24,0,0
0.241,0,0
0.242,0,0
0.243,0,0
0.244,0,0
0.245,0,0
0.246,0,0
0.247,0,0
0.248,0,0
0.249,0,0
0.25,0,0
0.251,0,0
0.252,0,0
0.253,0,0
0.254,0,0
0.255,0,0
0.256,0,0
0.257,0,0
0.258,0,0
0.259,0,0
0.26,0,0
0.261,0,0
0.262,0,0
0.263,0,0
0.264,0,0
0.265,0,0
0.266,0,0
0.267,0,0
0.268,0,0
0.269,0,0
0.27,0,0
0.271,0,0
0.272,0,0
0.273,0,0
0.274,0,0
0.275,0,0
0.276,0,0
0.277,0,0
0.278,0,0
0.279,0,0
0.28,0,0
0.281,0,0
0.282,0,0
0.283,0,0
0.284,0,0
0.285,0,0
0.286,0,0
0.287,0,0
0.288,0,0
0.289,0,0
0.29,0,0
0.291,0,0
0.292,0,0
0.293,0,0
0.294,0,0
0.295,0,0
0.296,0,0
0.297,0,0
0.298,0,0
0.299,0,0
0.3,0,0
0.301,0,0
0.302,0,0
0.303,0,0
0.304,0,0
0.305,0,0
0.306,0,0
0.307,0,0
0.308,0,0
0.309,0,0
0.31,0,0
0.311,0,0
0.312,0,0
0.313,0,0
0.314,0,0
0.315,0,0
0.316,0,0
0.317,0,0
0.318,0,0
0.319,0,0
0.32,0,0
0.321,0,0
0.322,0,0
0.323,0,0
0.324,0,0
0.325,0,0
0.326,0,0
0.327,0,0
0.328,0,0
0.329,0,0
0.33,0,0
0.331,0,0
0.332,0,0
0.333,0,0
0.334,0,0
0.335,0,0
0.336,0,0
0.337,0,0
0.338,0,0
0.339,0,0
0.34,0,0
0.341,0,0
0.342,0,0
0.343,0,0
0.344,0,0
0.345,0,0
0.346,0,0
0.347,0,0
0.348,0,0
0.349,0,0
0.35,0,0
0.351,0,0
0.352,0,0
0.353,0,0
0.354,0,0
0.355,0,0
0.356,0,0
0.357,0,0
0.358,0,0
0.359,0,0
0.36,0,0
0.361,0,0
0.362,0,0
0.363,0,0
0.364,0,0
0.365,0,0
0.366,0,0
0.367,0,0
0.368,0,0
0.369,0,0
0.37,0,0
0.371,0,0
0.372,0,0
0.373,0,0
0.374,0,0
0.375,0,0
0.376,0,0
0.377,0,0
0.378,0,0
0.379,0,0
0.38,0,0
0.381,0,0
0.382,0,0
0.383,0,0
0.384,0,0
0.385,0,0
0.386,0,0
0.387,0,0
0.388,0,0
0.389,0,0
0.39,0,0
0.391,0,0
0.392,0,0
0.393,0,0
0.394,0,0
0.395,0,0
0.396,0,0
0.397,0,0
0.398,0,0
0.399,0,0
0.4,0,0
0.401,0,0
0.402,0,0
0.403,0,0
0.404,0,0
0.405,0,0
0.406,0,0
0.407,0,0
0.408,0,0
0.409,0,0
0.41,0,0
0.411,0,0
0.412,0,0
0.413,0,0
0.414,0,0
0.415,0,0
0.416,0,0
0.417,0,0
0.418,0,0
0.419,0,0
0.42,0,0
0.421,0,0
0.422,0,0
0.423,0,0
0.424,0,0
0.425,0,0
0.426,0,0
0.427,0,0
0.428,0,0
0.429,0,0
0.43,0,0
0.431,0,0
0.432,0,0
0.433,0,0
0.434,0,0
0.435,0,0
0.436,0,0
0.437,0,0
0.438,0,0
0.439,0,0
0.44,0,0
0.441,0,0
0.442,0,0
0.443,0,0
0.444,0,0
0.445,0,0
0.446,0,0
0.447,0,0
0.448,0,0
0.449,0,0
0.45,0,0
0.451,0,0
0.452,0,0
0.453,0,0
0.454,0,0
0.455,0,0
0.456,0,0
0.457,0,0
0.458,0,0
0.459,0,0
0.46,0,0
0.461,0,0
0.462,0,0
0.463,0,0
0.464,0,0
0.465,0,0
0.466,0,0
0.467,0,0
0.468,0,0
0.469,0,0
0.47,0,0
0.471,0,0
0.472,0,0
0.473,0,0
0.474,0,0
0.475,0,0
0.476,0,0
0.477,0,0
0.478,0,0
0.479,0,0
0.48,0,0
0.481,0,0
0.482,0,0
0.483,0,0
0.484,0,0
0.485,0,0
0.486,0,0
0.487,0,0
0.488,0,0
0.489,0,0
0.49,0,0
0.491,0,0
0.492,0,0
0.493,0,0
0.494,0,0
0.495,0,0
0.496,0,0
0.497,0,0
0.498,0,0
0.499,0,0
0.5,0,0
0.501,0,0
0.502,0.00107718199255693,0.00621898387817503
0.503,0.00457517800071909,0.0264143788259801
0.504,0.0107211051695911,0.0618989738073945
0.505,0.0193312791303621,0.111623276466371
0.506,0.0301231246114149,0.17399304198622
0.507,0.0427725224834251,0.247218080787853
0.508,0.0569303522817315,0.329416798739886
0.509,0.0722331451278258,0.418674369398544
0.51,0.0883199347754601,0.513118386552249
0.511,0.104842015851107,0.610951761255948
0.512,0.121488128837512,0.710564700712878
0.513,0.137989278187784,0.810535905716924
0.514,0.154120091590512,0.909651865661419
0.515,0.169726013702394,1.00697056642224
0.516,0.184696129475765,1.10174876546617
0.517,0.198962528359064,1.19341988951042
0.518,0.212487932536244,1.28153703182876
0.519,0.22526925681758,1.36579296510602
0.52,0.237324007442719,1.44596333566325
0.521,0.248688977500883,1.52191002909617
0.522,0.259407422755337,1.59352187003504
0.523,0.269530944557855,1.66073288890324
0.524,0.279119943615262,1.72353768508345
0.525,0.288230579382338,1.78192604678375
0.526,0.29692327805606,1.83594128652589
0.527,0.305252528028421,1.88562467787999
0.528,0.313269131805074,1.93102859695834
0.529,0.321022293637377,1.97225144385151
0.53,0.32855400377871,2.00938229456723
0.531,0.335901540638223,2.04252834378742
0.532,0.343097099710461,2.07181051165069
0.533,0.350167837498566,2.09736169170498
0.534,0.357136100428922,2.1193252677137
0.535,0.364019735146626,2.13785404903495
0.536,0.370831803416312,2.15306930345692
0.537,0.377583807014974,2.16519279179246
0.538,0.384282432565527,2.17437975816443
0.539,0.390932136940409,2.1808097084233
0.54,0.397535154761913,2.18466594341468
0.541,0.404092312789632,2.18615192650849
0.542,0.410603053150183,2.18546435760616
0.543,0.417064369213041,2.18273930941413
0.544,0.423473473112981,2.17815593984668
0.545,0.429829356353734,2.1719559862948
0.546,0.436128682057735,2.16429440030466
0.547,0.442365308868161,2.15527055976979
0.548,0.448539919203207,2.14512209694932
0.549,0.454649551720947,2.13398910742772
0.55,0.460688539381643,2.12197524360769
0.551,0.466659981446531,2.10927829277949
0.552,0.472562052421549,2.09601905434057
0.553,0.478393473946129,2.0823171522722
0.554,0.484154323128738,2.06829315707903
0.555,0.48984471769249,2.05405993584011
0.556,0.495466651294034,2.03972750358558
0.557,0.501026575132198,2.02539423474062
0.558,0.506524710063868,2.01114587296214
0.559,0.511961136381558,1.99707275259241
0.56,0.517344953870426,1.9832278161577
0.561,0.522676990546745,1.96968533169651
0.562,0.527960889551066,1.95650376406509
0.563,0.533201281649953,1.9437258959651
0.564,0.53840103942188,1.93140451930449
0.565,0.543564001991979,1.91957785908246
0.566,0.548693909516133,1.9082781606262
0.567,0.553794371019703,1.89753171286334
0.568,0.55886881814911,1.88735912319793
0.569,0.563920466278348,1.87777561940043
0.57,0.56895228342784,1.86879136291357
0.571,0.573966966700865,1.86041177034135
0.572,0.578966925844719,1.85263784095156
0.573,0.58395427345913,1.84546648818088
0.574,0.588930821298707,1.8388908731466
0.575,0.59389808204944,1.83290073875379
0.576,0.598857275966274,1.8274827389497
0.577,0.603809341593866,1.82262076926784
0.578,0.608754950117163,1.81829628204734
0.579,0.613694522326235,1.81448860451651
0.58,0.618628247961102,1.81117524000753
0.581,0.623556106709733,1.80833215353812
0.582,0.628477890202491,1.80593405082929
0.583,0.633393224937659,1.80395463012911
0.584,0.638301595733883,1.8023668204866
0.585,0.643202369666752,1.80114300250561
0.586,0.648094820137472,1.80025523105004
0.587,0.652978149917928,1.79967549173222
0.588,0.657851510698843,1.79937601800234
0.589,0.662714016923628,1.79932963198183
0.59,0.667564568218545,1.7995133344316
0.591,0.672402196472665,1.79990109660259
0.592,0.677225960517264,1.8004673724755
0.593,0.682034927463094,1.80118773899125
0.594,0.686828253986217,1.80203837823301
0.595,0.691605054139806,1.80299741195799
0.596,0.696364458983146,1.80404420152155
0.597,0.701105643799328,1.80515922851112
0.598,0.705827831242384,1.80632415796599
0.599,0.710530293217409,1.80752187708289
0.6,0.715212352487009,1.80873651385685
0.601,0.719873384512345,1.80995344250923
0.602,0.724512818038909,1.81115928034429
0.603,0.729130135459428,1.81234187599631
0.604,0.733724928944059,1.81349038521151
0.605,0.738296799550113,1.81459512216004
0.606,0.742845391471085,1.81564753784656
0.607,0.747370397671321,1.81664018998628
0.608,0.751871558177244,1.81756669988437
0.609,0.756348658163751,1.81842170582653
0.61,0.760801525884899,1.81920081351118
0.611,0.765230030493501,1.8199005440722
0.612,0.76963407978781,1.82051828023506
0.613,0.774013617917087,1.82105221112875
0.614,0.77836862307235,1.82150127624881
0.615,0.782699105183498,1.8218651090349
0.616,0.787005103615981,1.82214398041102
0.617,0.791286685052484,1.82233874326921
0.618,0.795543941005178,1.82245077632855
0.619,0.799776986135294,1.8224819316596
0.62,0.803985861376937,1.8224341768407
0.621,0.808170667348863,1.82231000480732
0.622,0.812331582889999,1.82211243542401
0.623,0.81646879708608,1.82184475053186
0.624,0.820582512797324,1.82151046553176
0.625,0.824672945282742,1.82111328643586
0.626,0.828740320539886,1.82065706806418
0.627,0.832784873688511,1.82014577462694
0.628,0.836806918697786,1.81958359864866
0.629,0.840806743416545,1.81897467083204
0.63,0.844784583739042,1.81832300243826
0.631,0.848740681136399,1.81763259350415
0.632,0.852675280331859,1.81690740372012
0.633,0.856588628723868,1.81615132920195
0.634,0.860480974881637,1.81536818001971
0.635,0.864352567459814,1.814561660726
0.636,0.868203654117751,1.81373535312489
0.637,0.872034480506963,1.81289270133543
0.638,0.875845289332539,1.81203699908955
0.639,0.879636319493417,1.8111713791851
0.64,0.883407805305807,1.81029880499858
0.641,0.88715997581275,1.80942206394739
0.642,0.890893054181401,1.80854376278065
0.643,0.894607257188053,1.80766632457011
0.644,0.898302794789579,1.80679198726864
0.645,0.901979869778561,1.80592280370258
0.646,0.90563867751839,1.80506064286568
0.647,0.909279405753872,1.80420719238552
0.648,0.912902234086696,1.80336396352036
0.649,0.916507333790255,1.80253229561409
0.65,0.920094868062939,1.80171336076125
0.651,0.923664991832426,1.80090817050878
0.652,0.927217839914756,1.80011762326536
0.653,0.930753552885982,1.79934241240173
0.654,0.934272266546346,1.79858310396401
0.655,0.93777410732221,1.7978401167586
0.656,0.941259196850113,1.79711375722938
0.657,0.944727648236301,1.79640420248511
0.658,0.948179570371957,1.79571153178792
0.659,0.951615064343045,1.79503571367952
0.66,0.955034227413102,1.79437663450932
0.661,0.958437149894476,1.79373408782943
0.662,0.961823918875926,1.79310780028687
0.663,0.965194615340471,1.79249742293967
0.664,0.968549317595645,1.79190255501705
0.665,0.971888098651672,1.79132273630859
0.666,0.975211029432288,1.79075746903436
0.667,0.978518176385384,1.79020621068802
0.668,0.981809604453053,1.78966839447413
0.669,0.985085374808681,1.78914342221828
0.67,0.988345547658503,1.78863068358169
0.671,0.991590180147807,1.7881295484573
0.672,0.994819328989791,1.7876393853521
0.673,0.998033048403386,1.78715955308942
0.674,1.00123139263532,1.78668941856226
0.675,1.00441441398328,1.78622834729519
0.676,1.00758217399115,1.78577570568075
0.677,1.01073472403958,1.78533088381581
0.678,1.01387212142851,1.78489327967533
0.679,1.01699441776128,1.78446231843174
0.68,1.02010166147962,1.78403744930768
0.681,1.02319390451334,1.7836181392058
0.682,1.02627118862483,1.78320389635983
0.683,1.02933356522692,1.78279423462984
0.684,1.03238110055062,1.78238868280563
0.685,1.03541384888656,1.78198682463418
0.686,1.03843186700248,1.78158825478526
0.687,1.04143522333664,1.78119258637166
0.688,1.04442395921779,1.78079949253522
0.689,1.04739813317588,1.78040865221641
0.69,1.05035781800827,1.7800197603124
0.691,1.05330307221908,1.77963255336781
0.692,1.05623395477826,1.77924679577967
0.693,1.05915051462503,1.77886229235046
0.694,1.06205281441901,1.77847885433725
0.695,1.0649409281605,1.77809630883363
0.696,1.06781489883042,1.77771454188998
0.697,1.07067477181831,1.77733345767805
0.698,1.07352061334137,1.77695296055172
0.699,1.07635248859384,1.7765729747401
0.7,1.07917046274651,1.77619344232946
0.701,1.08197460182137,1.77581432251463
0.702,1.08476497191867,1.7754355899305
0.703,1.08754164009767,1.77505723372186
0.704,1.09030467321,1.77467925605974
0.705,1.09305413897576,1.77430167107896
0.706,1.0957901048522,1.77392450354759
0.707,1.09851263858844,1.77354778780995
0.708,1.10122180797693,1.77317156653702
0.709,1.10391768096693,1.77279588970834
0.71,1.10660032548268,1.77242081348518
0.711,1.10926980987906,1.77204639921761
0.712,1.1119262017182,1.77167271252603
0.713,1.11456956928484,1.77129982229124
0.714,1.11719997969994,1.77092779996336
0.715,1.11981750027078,1.77055671863344
0.716,1.12242219838486,1.77018665227589
0.717,1.12501315967168,1.76981776889163
0.718,1.12759143443421,1.76945006172122
0.719,1.13015708951979,1.76908360335725
0.72,1.13271019157411,1.76871846470203
0.721,1.13525080687902,1.76835471457091
0.722,1.13777900129171,1.76799241931082
0.723,1.14029484021334,1.7676316424634
0.724,1.14279838857605,1.76727244446223
0.725,1.1452897108274,1.76691488238593
0.726,1.14776887092244,1.76655900974862
0.727,1.15023593231374,1.76620487633915
0.728,1.15269095794671,1.76585252809553
0.729,1.1551340102539,1.76550200702112
0.73,1.15756515115342,1.76515335113256
0.731,1.15998444204707,1.7648065944429
0.732,1.16239194382147,1.76446176697232
0.733,1.16478771684947,1.76411889478798
0.734,1.16717182099378,1.76377800006707
0.735,1.16954431561108,1.76343910118317
0.736,1.17190525955781,1.76310221281143
0.737,1.17425471119643,1.76276734605178
0.738,1.17659272840301,1.76243450856657
0.739,1.17891936857524,1.76210370473147
0.74,1.18123468864132,1.76177493579662
0.741,1.18353874506931,1.76144820005686
0.742,1.18583159387703,1.76112349302831
0.743,1.18811329064223,1.76080080763025
0.744,1.19038389051321,1.76048013437003
0.745,1.19264344821946,1.76016146152991
0.746,1.19489201808263,1.75984477535404
0.747,1.19712965402738,1.75953006023455
0.748,1.19935640959233,1.75921729889529
0.749,1.20157233794094,1.75890647257235
0.75,1.20377749187219,1.75859756119032
0.751,1.20597192383115,1.75829054353328
0.752,1.2081556859193,1.75798539741006
0.753,1.21032882990458,1.75768209981286
0.754,1.21249140723114,1.75738062706884
0.755,1.21464346902877,1.75708095498411
0.756,1.21678506612196,1.75678305897988
0.757,1.21891624903858,1.75648691422041
0.758,1.22103706801814,1.75619249573254
0.759,1.22314757301971,1.75589977851678
0.76,1.2252478137293,1.7556087376498
0.761,1.22733783956692,1.75531934837838
0.762,1.22941769969318,1.75503158620484
0.763,1.23148744301538,1.7547454269642
0.764,1.23354711819332,1.75446084689304
0.765,1.23559677364456,1.7541778226904
0.766,1.23763645754932,1.75389633157101
0.767,1.23966621785495,1.75361635131092
0.768,1.24168610228009,1.75333786028612
0.769,1.24369615831833,1.75306083750424
0.77,1.24569643324159,1.75278526262981
0.771,1.24768697410314,1.75251111600344
0.772,1.24966782774028,1.75223837865521
0.773,1.25163904077669,1.75196703231274
0.774,1.25360065962455,1.75169705940433
0.775,1.25555273048634,1.75142844305754
0.776,1.25749529935634,1.75116116709349
0.777,1.25942841202202,1.75089521601751
0.778,1.26135211406512,1.75063057500629
0.779,1.26326645086252,1.75036722989203
0.78,1.26517146758702,1.75010516714385
0.781,1.2670672092079,1.74984437384698
0.782,1.26895372049131,1.74958483767981
0.783,1.27083104600064,1.7493265468894
0.784,1.27269923009665,1.74906949026554
0.785,1.27455831693764,1.74881365711376
0.786,1.27640835047944,1.74855903722752
0.787,1.27824937447541,1.74830562085987
0.788,1.28008143247632,1.7480533986948
0.789,1.2819045678303,1.74780236181842
0.79,1.28371882368264,1.7475525016904
0.791,1.28552424297569,1.74730381011556
0.792,1.28732086844869,1.74705627921598
0.793,1.28910874263762,1.74680990140373
0.794,1.2908879078751,1.74656466935433
0.795,1.29265840629026,1.74632057598108
0.796,1.29442027980867,1.74607761441029
0.797,1.29617357015231,1.74583577795771
0.798,1.29791831883956,1.74559506010585
0.799,1.29965456718526,1.74535545448273
0.8,1.30138235630078,1.74511695484162
0.801,1.30310172709421,1.74487955504222
0.802,1.30481272027049,1.74464324903297
0.803,1.30651537633173,1.74440803083478
0.804,1.30820973557748,1.7441738945259
0.805,1.30989583810512,1.74394083422821
0.806,1.31157372381027,1.74370884409467
0.807,1.31324343238725,1.74347791829809
0.808,1.31490500332965,1.74324805102103
0.809,1.31655847593092,1.74301923644692
0.81,1.31820388928497,1.74279146875234
0.811,1.3198412822869,1.74256474210031
0.812,1.32147069363373,1.74233905063469
0.813,1.32309216182519,1.74211438847554
0.814,1.32470572516455,1.74189074971541
0.815,1.32631142175948,1.74166812841649
0.816,1.32790928952299,1.74144651860864
0.817,1.32949936617438,1.74122591428811
0.818,1.33108168924018,1.741006309417
0.819,1.33265629605522,1.74078769792335
0.82,1.3342232237636,1.74057007370183
0.821,1.33578250931984,1.74035343061497
0.822,1.33733418948989,1.74013776249481
0.823,1.33887830085228,1.73992306314499
0.824,1.34041487979923,1.73970932634327
0.825,1.34194396253776,1.73949654584429
0.826,1.34346558509088,1.73928471538258
0.827,1.3449797832987,1.73907382867587
0.828,1.34648659281961,1.73886387942852
0.829,1.34798604913146,1.7386548613351
0.83,1.34947818753268,1.73844676808404
0.831,1.35096304314346,1.7382395933614
0.832,1.35244065090696,1.73803333085458
0.833,1.35391104559037,1.7378279742561
0.834,1.35537426178616,1.7376235172673
0.835,1.35683033391315,1.73741995360201
0.836,1.35827929621769,1.73721727699011
0.837,1.35972118277475,1.73701548118101
0.838,1.36115602748906,1.736814559947
0.839,1.36258386409622,1.73661450708645
0.84,1.36400472616375,1.73641531642688
0.841,1.3654186470922,1.73621698182786
0.842,1.36682566011619,1.73601949718376
0.843,1.36822579830549,1.73582285642627
0.844,1.369619094566,1.73562705352679
0.845,1.37100558164083,1.73543208249862
0.846,1.37238529211125,1.73523793739893
0.847,1.3737582583977,1.73504461233061
0.848,1.37512451276077,1.73485210144383
0.849,1.37648408730214,1.73466039893755
0.85,1.37783701396551,1.7344694990607
0.851,1.37918332453757,1.73427939611329
0.852,1.38052305064886,1.73409008444733
0.853,1.3818562237747,1.73390155846751
0.854,1.38318287523606,1.73371381263182
0.855,1.38450303620045,1.73352684145195
0.856,1.38581673768272,1.73334063949358
0.857,1.38712401054598,1.73315520137651
0.858,1.38842488550235,1.73297052177466
0.859,1.38971939311386,1.73278659541599
0.86,1.39100756379319,1.73260341708224
0.861,1.3922894278045,1.73242098160862
0.862,1.3935650152642,1.73223928388343
0.863,1.39483435614174,1.73205831884749
0.864,1.39609748026037,1.73187808149359
0.865,1.39735441729788,1.73169856686587
0.866,1.39860519678739,1.73151977005906
0.867,1.39984984811804,1.73134168621775
0.868,1.40108840053576,1.73116431053558
0.869,1.40232088314399,1.73098763825438
0.87,1.40354732490436,1.73081166466331
0.871,1.40476775463748,1.73063638509799
0.872,1.40598220102356,1.73046179493952
0.873,1.40719069260319,1.73028788961361
0.874,1.40839325777797,1.73011466458964
0.875,1.40958992481124,1.72994211537969
0.876,1.41078072182877,1.72977023753767
0.877,1.41196567681942,1.72959902665834
0.878,1.41314481763581,1.72942847837644
0.879,1.41431817199505,1.72925858836579
0.88,1.41548576747935,1.72908935233838
0.881,1.41664763153672,1.72892076604357
0.882,1.41780379148163,1.72875282526723
0.883,1.41895427449565,1.72858552583091
0.884,1.42009910762816,1.72841886359111
0.885,1.42123831779695,1.72825283443852
0.886,1.42237193178892,1.72808743429725
0.887,1.42349997626068,1.7279226591242
0.888,1.42462247773925,1.72775850490839
0.889,1.42573946262268,1.7275949676703
0.89,1.4268509571807,1.72743204346131
0.891,1.42795698755535,1.72726972836311
0.892,1.42905757976166,1.72710801848717
0.893,1.43015275968821,1.72694690997427
0.894,1.43124255309786,1.72678639899396
0.895,1.4323269856283,1.72662648174419
0.896,1.43340608279273,1.72646715445083
0.897,1.43447986998047,1.7263084133673
0.898,1.43554837245759,1.72615025477424
0.899,1.43661161536754,1.7259926749791
0.9,1.43766962373175,1.72583567031589
0.901,1.43872242245027,1.72567923714486
0.902,1.43977003630237,1.7255233718522
0.903,1.44081248994718,1.72536807084983
0.904,1.44184980792426,1.72521333057515
0.905,1.44288201465425,1.7250591474908
0.906,1.44390913443944,1.72490551808446
0.907,1.44493119146441,1.72475243886871
0.908,1.44594820979658,1.72459990638078
0.909,1.44696021338687,1.72444791718243
0.91,1.44796722607025,1.72429646785979
0.911,1.44896927156633,1.7241455550232
0.912,1.44996637347998,1.72399517530709
0.913,1.45095855530188,1.72384532536982
0.914,1.45194584040916,1.72369600189361
0.915,1.45292825206588,1.72354720158435
0.916,1.45390581342373,1.72339892117154
0.917,1.4548785475225,1.72325115740816
0.918,1.4558464772907,1.72310390707054
0.919,1.45680962554612,1.72295716695829
0.92,1.45776801499641,1.72281093389415
0.921,1.4587216682396,1.72266520472393
0.922,1.4596706077647,1.72251997631636
0.923,1.46061485595221,1.722375245563
0.924,1.46155443507474,1.72223100937815
0.925,1.46248936729748,1.72208726469871
0.926,1.4634196746788,1.72194400848408
0.927,1.46434537917076,1.72180123771604
0.928,1.46526650261968,1.72165894939866
0.929,1.46618306676664,1.72151714055816
0.93,1.46709509324805,1.72137580824276
0.931,1.46800260359613,1.72123494952263
0.932,1.46890561923949,1.7210945614897
0.933,1.46980416150363,1.72095464125756
0.934,1.47069825161143,1.72081518596132
0.935,1.47158791068374,1.72067619275746
0.936,1.4724731597398,1.72053765882374
0.937,1.47335401969784,1.72039958135901
0.938,1.47423051137552,1.72026195758308
0.939,1.47510265549047,1.72012478473661
0.94,1.47597047266079,1.7199880600809
0.941,1.47683398340554,1.71985178089781
0.942,1.47769320814524,1.71971594448956
0.943,1.47854816720234,1.71958054817859
0.944,1.47939888080176,1.71944558930743
0.945,1.48024536907134,1.71931106523849
0.946,1.48108765204233,1.71917697335396
0.947,1.48192574964987,1.71904331105564
0.948,1.48275968173348,1.71891007576474
0.949,1.48358946803754,1.71877726492177
0.95,1.48441512821173,1.71864487598638
0.951,1.48523668181155,1.71851290643714
0.952,1.48605414829875,1.71838135377146
0.953,1.48686754704181,1.71825021550538
0.954,1.4876768973164,1.71811948917341
0.955,1.48848221830585,1.7179891723284
0.956,1.48928352910159,1.71785926254136
0.957,1.49008084870363,1.7177297574013
0.958,1.49087419602099,1.71760065451509
0.959,1.49166358987215,1.71747195150729
0.96,1.49244904898553,1.71734364601999
0.961,1.4932305919999,1.71721573571267
0.962,1.49400823746484,1.71708821826205
0.963,1.49478200384117,1.7169610913619
0.964,1.49555190950142,1.71683435272295
0.965,1.49631797273021,1.71670800007269
0.966,1.49708021172474,1.71658203115525
0.967,1.49783864459519,1.71645644373125
0.968,1.49859328936516,1.71633123557765
0.969,1.49934416397209,1.71620640448761
0.97,1.5000912862677,1.71608194827036
0.971,1.5008346740184,1.71595786475104
0.972,1.5015743449057,1.71583415177057
0.973,1.50231031652666,1.71571080718553
0.974,1.50304260639427,1.71558782886802
0.975,1.5037712319379,1.71546521470551
0.976,1.50449621050367,1.71534296260073
0.977,1.5052175593549,1.71522107047154
0.978,1.50593529567249,1.7150995362508
0.979,1.50664943655535,1.71497835788622
0.98,1.50735999902078,1.71485753334029
0.981,1.50806700000486,1.7147370605901
0.982,1.5087704563629,1.71461693762728
0.983,1.5094703848698,1.71449716245783
0.984,1.51016680222043,1.71437773310202
0.985,1.51085972503006,1.71425864759429
0.986,1.51154916983474,1.7141399039831
0.987,1.51223515309167,1.71402150033087
0.988,1.51291769117962,1.71390343471383
0.989,1.51359680039926,1.71378570522189
0.99,1.51427249697361,1.7136683099586
0.991,1.51494479704838,1.713551247041
0.992,1.51561371669236,1.71343451459948
0.993,1.51627927189779,1.71331811077775
0.994,1.51694147858074,1.71320203373269
0.995,1.51760035258148,1.71308628163425
0.996,1.51825590966486,1.71297085266535
0.997,1.51890816552068,1.7128557450218
0.998,1.51955713576403,1.71274095691218
0.999,1.5202028359357,1.71262648655773
1,1.5208452815025,1.71251233219228
1.001,1.52148448785765,1.71239849206216
1.002,1.52212047032113,1.71228496442606
1.003,1.52275324414004,1.71217174755497
1.004,1.52338282448895,1.71205883973208
1.005,1.52400922647026,1.71194623925269
1.006,1.52463246511456,1.7118339444241
1.007,1.52525255538096,1.71172195356555
1.008,1.52586951215746,1.71161026500808
1.009,1.52648335026128,1.71149887709451
1.01,1.52709408443921,1.71138778817928
1.011,1.52770172936797,1.7112769966284
1.012,1.52830629965452,1.71116650081936
1.013,1.52890780983644,1.71105629914103
1.014,1.52950627438223,1.71094638999359
1.015,1.53010170769165,1.71083677178843
1.016,1.53069412409609,1.71072744294806
1.017,1.53128353785888,1.71061840190606
1.018,1.53186996317559,1.71050964710694
1.019,1.53245341417443,1.71040117700611
1.02,1.5330339049165,1.71029299006978
1.021,1.53361144939618,1.71018508477485
1.022,1.53418606154143,1.71007745960887
1.023,1.53475775521408,1.70997011306993
1.024,1.53532654421021,1.7098630436666
1.025,1.53589244226044,1.70975624991784
1.026,1.53645546303024,1.70964973035292
1.027,1.53701562012025,1.70954348351134
1.028,1.53757292706662,1.70943750794276
1.029,1.53812739734129,1.70933180220693
1.03,1.53867904435231,1.70922636487359
1.031,1.53922788144416,1.7091211945224
1.032,1.53977392189805,1.70901628974288
1.033,1.54031717893224,1.70891164913432
1.034,1.54085766570231,1.70880727130574
1.035,1.54139539530151,1.70870315487574
1.036,1.54193038076104,1.70859929847252
1.037,1.54246263505032,1.70849570073373
1.038,1.54299217107735,1.70839236030645
1.039,1.54351900168897,1.70828927584709
1.04,1.54404313967115,1.70818644602134
1.041,1.5445645977493,1.70808386950407
1.042,1.54508338858857,1.70798154497931
1.043,1.54559952479412,1.70787947114011
1.044,1.54611301891142,1.70777764668855
1.045,1.54662388342655,1.7076760703356
1.046,1.54713213076646,1.70757474080112
1.047,1.54763777329928,1.70747365681373
1.048,1.54814082333459,1.7073728171108
1.049,1.54864129312373,1.70727222043834
1.05,1.54913919486002,1.70717186555096
1.051,1.54963454067912,1.7070717512118
1.052,1.55012734265925,1.70697187619245
1.053,1.55061761282147,1.70687223927294
1.054,1.55110536312999,1.70677283924159
1.055,1.55159060549242,1.70667367489504
1.056,1.55207335176004,1.70657474503812
1.057,1.5525536137281,1.70647604848381
1.058,1.55303140313604,1.70637758405321
1.059,1.55350673166782,1.70627935057542
1.06,1.55397961095212,1.70618134688755
1.061,1.55445005256266,1.70608357183459
1.062,1.55491806801846,1.70598602426941
1.063,1.55538366878406,1.70588870305266
1.064,1.55584686626983,1.70579160705274
1.065,1.55630767183221,1.70569473514574
